time,S_su,S_aa,S_fa,S_va,S_bu,S_pro,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_cation,S_anion,q_ad,T,S_H_ion,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_co2,S_nh3,S_nh4_ion,S_gas_h2,S_gas_ch4,S_gas_co2
582,77.70982152,11.74861446,3.808714875,0.073031677,0.112143232,0.287363755,1.581479467,0,0,0,0.019955953,-46.38416255,0,510.119956,77.12284722,25.00200652,0,0,0,0,0,0,0,-299.7206095,0,0,180.37,315.2,0,0,0,0,0,0,0,0,0,0,0,0
583,75.78585991,11.30830553,3.457768599,0.071997182,0.110613135,0.293523509,1.500864008,0,0,0,0.018436241,-44.87368099,0,497.0318151,74.16406745,22.67733064,0,0,0,0,0,0,0,-289.7952361,0,0,212.37,315.3,0,0,0,0,0,0,0,0,0,0,0,0
584,85.25241933,13.34103425,4.794133354,0.084709596,0.1348943,0.30866641,1.815340753,0,0,0,0.023561638,-52.73275381,0,553.7746783,86.65944039,31.14128228,0,0,0,0,0,0,0,-336.9892573,0,0,114.46,315.6,0,0,0,0,0,0,0,0,0,0,0,0
585,84.46543295,13.22470144,4.901795946,0.079969346,0.124559159,0.28362557,1.827296749,0,0,0,0.024404193,-52.10760963,0,554.8734882,86.87620443,32.20106166,0,0,0,0,0,0,0,-336.6852743,0,0,131.46,315.55,0,0,0,0,0,0,0,0,0,0,0,0
586,73.67323621,10.90945166,3.272275583,0.066254826,0.099392103,0.27575782,1.457899182,0,0,0,0.017899373,-42.95780257,0,486.2090702,71.99730349,21.59549587,0,0,0,0,0,0,0,-279.158581,0,0,183.79,314.9,0,0,0,0,0,0,0,0,0,0,0,0
587,77.61427392,11.75932247,3.902356472,0.070089736,0.105980759,0.272374074,1.595400557,0,0,0,0.020513927,-46.27552912,0,512.0169615,77.57558315,25.74362424,0,0,0,0,0,0,0,-300.4591663,0,0,191.63,314.7,0,0,0,0,0,0,0,0,0,0,0,0
588,74.66183002,11.10110864,3.380635341,0.068627023,0.103857685,0.281871406,1.480608593,0,0,0,0.018268982,-43.8579438,0,491.741791,73.1147233,22.26572369,0,0,0,0,0,0,0,-284.4306594,0,0,250.08,315.05,0,0,0,0,0,0,0,0,0,0,0,0
589,75.77868355,11.319563,3.423975875,0.072985967,0.112963149,0.299143443,1.509205965,0,0,0,0.018280994,-44.67714716,0,495.4893694,74.01452323,22.38813829,0,0,0,0,0,0,0,-287.6319546,0,0,144.15,315.5,0,0,0,0,0,0,0,0,0,0,0,0
590,73.22918355,10.77251767,3.138873257,0.06701243,0.100986099,0.282581246,1.418865501,0,0,0,0.017224571,-42.80107017,0,482.7453305,71.01516567,20.69224774,0,0,0,0,0,0,0,-277.9132123,0,0,227.16,315.1,0,0,0,0,0,0,0,0,0,0,0,0
591,85.62168565,13.4573138,4.951441285,0.085374409,0.135040665,0.304585014,1.846757814,0,0,0,0.024319739,-52.94997857,0,557.3593953,87.60117514,32.23169807,0,0,0,0,0,0,0,-339.0385377,0,0,113.38,315.15,0,0,0,0,0,0,0,0,0,0,0,0
592,83.54213239,13.23430153,5.231127724,0.070434803,0.103431789,0.231281527,1.916309945,0,0,0,0.026738698,-50.37292126,0,555.6154813,88.01765774,34.79077521,0,0,0,0,0,0,0,-329.2181671,0,0,119.71,314.75,0,0,0,0,0,0,0,0,0,0,0,0
593,72.39549989,10.58554404,2.981813911,0.067780698,0.102481081,0.289720195,1.385103682,0,0,0,0.016517774,-42.11106109,0,476.4718853,69.66889009,19.62484544,0,0,0,0,0,0,0,-273.0301573,0,0,152.72,314.6,0,0,0,0,0,0,0,0,0,0,0,0
594,71.39865231,10.39411163,2.872854181,0.065071503,0.097476162,0.282653333,1.362644698,0,0,0,0.016138121,-41.20059878,0,470.9256874,68.55667448,18.94854856,0,0,0,0,0,0,0,-267.708398,0,0,147.43,314.55,0,0,0,0,0,0,0,0,0,0,0,0
595,72.4495541,10.60820442,2.978032554,0.068397518,0.103877999,0.292626781,1.393907475,0,0,0,0.016500843,-42.02967897,0,475.9967753,69.69637228,19.56580561,0,0,0,0,0,0,0,-272.0054025,0,0,157.72,314.8,0,0,0,0,0,0,0,0,0,0,0,0
596,74.1609535,10.98822954,3.303117966,0.068422224,0.103376151,0.282932305,1.459756897,0,0,0,0.01793578,-43.48718757,0,488.6010388,72.39470526,21.76221844,0,0,0,0,0,0,0,-282.1451102,0,0,247.27,314.65,0,0,0,0,0,0,0,0,0,0,0,0
597,71.82058595,10.47399023,2.913307591,0.065637018,0.098696029,0.284047553,1.372087395,0,0,0,0.01627874,-41.58176009,0,473.3382541,69.02951548,19.20034362,0,0,0,0,0,0,0,-269.9717137,0,0,206.64,314.6,0,0,0,0,0,0,0,0,0,0,0,0
598,84.01894864,13.19232211,5.005168134,0.073647536,0.111656048,0.255359493,1.844103419,0,0,0,0.025157214,-51.47773394,0,554.9920498,87.14265067,33.06192909,0,0,0,0,0,0,0,-334.3835555,0,0,129.57,314.6,0,0,0,0,0,0,0,0,0,0,0,0
599,81.94355782,12.92692305,5.14420238,0.060184942,0.083959028,0.193888068,1.888635466,0,0,0,0.02681168,-49.00773335,0,550.6738468,86.87099549,34.56986478,0,0,0,0,0,0,0,-323.610845,0,0,100.98,314.05,0,0,0,0,0,0,0,0,0,0,0,0
600,71.00556126,10.46546095,3.260457037,0.052605862,0.071805014,0.22029306,1.432488341,0,0,0,0.018480397,-40.58618649,0,477.950733,70.44483054,21.94670111,0,0,0,0,0,0,0,-268.9302357,0,0,207,314.9,0,0,0,0,0,0,0,0,0,0,0,0
601,71.19616932,10.3977604,2.925214596,0.063649736,0.094490697,0.275182991,1.38122594,0,0,0,0.01648798,-40.8231559,0,470.5047424,68.71430903,19.33148023,0,0,0,0,0,0,0,-265.7117127,0,0,200.52,315.3,0,0,0,0,0,0,0,0,0,0,0,0
602,72.57036973,10.62853258,3.004964244,0.06654103,0.100579576,0.28541042,1.395540487,0,0,0,0.016638782,-42.19927184,0,477.7322782,69.96785464,19.78174315,0,0,0,0,0,0,0,-273.6455827,0,0,219.6,315.7,0,0,0,0,0,0,0,0,0,0,0,0
603,73.2170248,10.77626623,3.083512414,0.069810726,0.106588992,0.295237462,1.422934237,0,0,0,0.016929074,-42.60615042,0,480.3236557,70.69524617,20.22868259,0,0,0,0,0,0,0,-275.2905808,0,0,222.81,315.85,0,0,0,0,0,0,0,0,0,0,0,0
604,72.53786385,10.56985364,2.868681628,0.069902567,0.107423908,0.302781809,1.366988833,0,0,0,0.015880337,-42.30393709,0,474.9683709,69.21000838,18.78374916,0,0,0,0,0,0,0,-272.9323258,0,0,210.72,315.6,0,0,0,0,0,0,0,0,0,0,0,0
605,84.62345601,13.26981315,4.952282435,0.077823439,0.120275529,0.274591743,1.8320166,0,0,0,0.024635762,-52.16342668,0,555.8463374,87.16232335,32.52890136,0,0,0,0,0,0,0,-337.0057598,0,0,139.77,314.7,0,0,0,0,0,0,0,0,0,0,0,0
606,84.81189181,13.26302033,4.846949409,0.080064685,0.12546292,0.288184203,1.810933386,0,0,0,0.023973793,-52.45927449,0,554.6156069,86.73168244,31.69595361,0,0,0,0,0,0,0,-337.4832068,0,0,121.76,314.4,0,0,0,0,0,0,0,0,0,0,0,0
607,73.22325163,10.72706373,2.908848944,0.088322946,0.142338372,0.365742803,1.438746206,0,0,0,0.016044488,-42.86604759,0,478.4771954,70.09597711,19.00786777,0,0,0,0,0,0,0,-275.8248698,0,0,224.05,314.45,0,0,0,0,0,0,0,0,0,0,0,0
608,71.67003985,10.37668556,2.698885329,0.073400292,0.114212319,0.319638878,1.342286671,0,0,0,0.015140851,-41.60526242,0,468.7815835,67.8721415,17.65295151,0,0,0,0,0,0,0,-268.1511858,0,0,191.78,314.45,0,0,0,0,0,0,0,0,0,0,0,0
609,74.43985249,11.0077149,3.165222425,0.08422291,0.134665733,0.343653818,1.470669233,0,0,0,0.017127308,-43.77548841,0,486.2317698,71.9010116,20.67483545,0,0,0,0,0,0,0,-281.5552074,0,0,197.14,316.05,0,0,0,0,0,0,0,0,0,0,0,0
610,75.04533697,11.23279213,3.544752823,0.071441267,0.108860294,0.284771276,1.527261912,0,0,0,0.019111594,-44.02808341,0,495.6086786,74.18274721,23.40998567,0,0,0,0,0,0,0,-286.2047147,0,0,227.05,315.95,0,0,0,0,0,0,0,0,0,0,0,0
611,74.58408603,11.1660771,3.517219855,0.075891597,0.117461983,0.299489804,1.538925881,0,0,0,0.019079312,-43.51542866,0,492.8151843,73.77997957,23.24006961,0,0,0,0,0,0,0,-282.9555578,0,0,235.53,316.2,0,0,0,0,0,0,0,0,0,0,0,0
612,78.87257544,12.27016067,4.498855446,0.088051214,0.140425059,0.308224694,1.814710145,0,0,0,0.023784399,-46.25667662,0,523.4767536,81.43697395,29.85887339,0,0,0,0,0,0,0,-301.6396457,0,0,158.7,316.65,0,0,0,0,0,0,0,0,0,0,0,0
613,83.29117908,13.01366729,4.778744649,0.087113365,0.138303044,0.308983368,1.830109665,0,0,0,0.024066567,-50.95355836,0,547.8672548,85.60044717,31.43331312,0,0,0,0,0,0,0,-329.5651647,0,0,147,316.9,0,0,0,0,0,0,0,0,0,0,0,0
614,73.63521947,10.90569238,3.29233537,0.066871369,0.100293138,0.276541378,1.461530644,0,0,0,0.018018207,-42.96732643,0,486.7407297,72.08839337,21.76287016,0,0,0,0,0,0,0,-279.658375,0,0,184.84,317.15,0,0,0,0,0,0,0,0,0,0,0,0
615,70.49464432,10.14766837,2.611644617,0.06657289,0.100943228,0.296681357,1.303206063,0,0,0,0.014869604,-40.61396179,0,463.1017796,66.66326681,17.15672561,0,0,0,0,0,0,0,-262.9473037,0,0,178.21,317.3,0,0,0,0,0,0,0,0,0,0,0,0
616,71.51004894,10.41748572,2.916494206,0.064837925,0.096676029,0.279825869,1.365291489,0,0,0,0.016342893,-41.36142908,0,472.4217627,68.82175359,19.2674366,0,0,0,0,0,0,0,-269.1878906,0,0,198.94,317.35,0,0,0,0,0,0,0,0,0,0,0,0
617,71.57962407,10.39636683,2.825617026,0.064603944,0.097330014,0.283816884,1.350611695,0,0,0,0.015857975,-41.48655526,0,471.6069626,68.49713235,18.61675974,0,0,0,0,0,0,0,-269.3156205,0,0,154.75,317.8,0,0,0,0,0,0,0,0,0,0,0,0
618,75.37856077,11.26132243,3.521557042,0.068235377,0.102911215,0.27624877,1.508751032,0,0,0,0.018896971,-44.47271158,0,497.2209853,74.28326807,23.22931141,0,0,0,0,0,0,0,-288.8250861,0,0,216.78,317.5,0,0,0,0,0,0,0,0,0,0,0,0
619,85.35684311,13.39533593,4.903433177,0.084158922,0.133013087,0.301791654,1.836139339,0,0,0,0.024136608,-52.74469314,0,555.926243,87.24337153,31.93589506,0,0,0,0,0,0,0,-337.9128005,0,0,149.5,317.8,0,0,0,0,0,0,0,0,0,0,0,0
620,85.39159084,13.41694739,4.926032843,0.084608721,0.133703896,0.302478591,1.845352747,0,0,0,0.024261564,-52.68597636,0,556.0192075,87.36317455,32.0753935,0,0,0,0,0,0,0,-337.4322554,0,0,148.51,317.6,0,0,0,0,0,0,0,0,0,0,0,0
621,72.88998425,10.74031144,3.229002007,0.062418582,0.091647766,0.26136804,1.428262837,0,0,0,0.017812483,-42.50619313,0,484.0218979,71.32044247,21.44200874,0,0,0,0,0,0,0,-277.9748559,0,0,171.07,317.2,0,0,0,0,0,0,0,0,0,0,0,0
622,72.7486604,10.81700709,3.434346003,0.062749248,0.091186487,0.25210319,1.485982859,0,0,0,0.019030741,-42.00403503,0,485.8910225,72.24719478,22.93812535,0,0,0,0,0,0,0,-276.125015,0,0,189.43,317.2,0,0,0,0,0,0,0,0,0,0,0,0
623,73.12630193,10.87608844,3.416155759,0.064273889,0.094710899,0.25978143,1.488287544,0,0,0,0.018846931,-42.32902659,0,486.8216305,72.40507136,22.74227566,0,0,0,0,0,0,0,-277.3688005,0,0,192.11,317.6,0,0,0,0,0,0,0,0,0,0,0,0
624,72.72460375,10.78378991,3.339468861,0.064937095,0.096118579,0.264235684,1.471266868,0,0,0,0.018493506,-42.0241774,0,483.9047302,71.75462882,22.22060616,0,0,0,0,0,0,0,-275.2545494,0,0,189.41,318,0,0,0,0,0,0,0,0,0,0,0,0
625,73.9808823,11.06341271,3.546069215,0.065814107,0.09746425,0.261797211,1.520639268,0,0,0,0.019388514,-42.99253133,0,491.950887,73.56840752,23.58030671,0,0,0,0,0,0,0,-281.3599202,0,0,210.05,318.05,0,0,0,0,0,0,0,0,0,0,0,0
626,82.31454158,12.95686254,5.015920987,0.075830143,0.114780206,0.254802159,1.874442657,0,0,0,0.025787875,-49.46866256,0,547.2154982,86.13540027,33.34513743,0,0,0,0,0,0,0,-323.1974855,0,0,103.48,318.15,0,0,0,0,0,0,0,0,0,0,0,0
627,84.01261182,13.24458959,4.981523784,0.086485181,0.136097355,0.30037012,1.880175321,0,0,0,0.025009127,-50.99543542,0,550.3516034,86.76293903,32.6330719,0,0,0,0,0,0,0,-328.4001605,0,0,110.95,318.15,0,0,0,0,0,0,0,0,0,0,0,0
628,74.6234645,11.13625248,3.518293193,0.06529186,0.096670681,0.26359722,1.502270507,0,0,0,0.019055173,-43.78163763,0,494.6143519,73.81257812,23.31972013,0,0,0,0,0,0,0,-285.6838718,0,0,267.13,318.25,0,0,0,0,0,0,0,0,0,0,0,0
629,69.18480446,10.07784358,3.042045763,0.050482935,0.067072965,0.216645103,1.364776961,0,0,0,0.017582221,-39.25091137,0,467.784604,68.1401083,20.56842082,0,0,0,0,0,0,0,-261.3277504,0,0,183.03,317.85,0,0,0,0,0,0,0,0,0,0,0,0
630,71.1086972,10.46238441,3.200514124,0.059908424,0.085775322,0.24786994,1.424413959,0,0,0,0.018054571,-40.73582222,0,476.1403921,70.05561925,21.43048754,0,0,0,0,0,0,0,-268.5349345,0,0,219.19,318.35,0,0,0,0,0,0,0,0,0,0,0,0
631,71.97116669,10.53716378,3.056166859,0.063553526,0.09382906,0.270318556,1.392253347,0,0,0,0.017027037,-41.72595501,0,476.9274926,69.82606134,20.25213796,0,0,0,0,0,0,0,-272.3486511,0,0,206.354,318.4,0,0,0,0,0,0,0,0,0,0,0,0
632,69.10779973,10.05748869,3.019054356,0.050690158,0.06753487,0.218222486,1.359852659,0,0,0,0.017464229,-39.19637593,0,467.0525267,67.97171263,20.40373114,0,0,0,0,0,0,0,-260.8551647,0,0,186.503,318.6,0,0,0,0,0,0,0,0,0,0,0,0
633,79.19074967,12.52261409,5.514639868,0.030841067,0.023290831,0.058164143,1.916215215,0,0,0,0.030276177,-46.67031859,0,554.8446561,87.73885256,38.63795296,0,0,0,0,0,0,0,-321.0603312,0,0,64.364,318.7,0,0,0,0,0,0,0,0,0,0,0,0
634,84.50382795,13.22202621,4.790232735,0.080498751,0.12664437,0.291846883,1.816909915,0,0,0,0.023790624,-51.94032482,0,551.4420567,86.28226089,31.25936251,0,0,0,0,0,0,0,-333.404511,0,0,151.966,318.35,0,0,0,0,0,0,0,0,0,0,0,0
635,74.01274363,10.92171078,3.198786942,0.070125068,0.106944448,0.292929137,1.435724565,0,0,0,0.017375036,-43.47384639,0,486.2131692,71.74817944,21.01384519,0,0,0,0,0,0,0,-281.2974468,0,0,234.499,317.8,0,0,0,0,0,0,0,0,0,0,0,0
636,70.34909708,10.05921561,2.444722171,0.069978523,0.107927868,0.31508179,1.268937926,0,0,0,0.013984856,-40.62694665,0,459.4280203,65.69360098,15.96571831,0,0,0,0,0,0,0,-261.566285,0,0,169.679,317.9,0,0,0,0,0,0,0,0,0,0,0,0
637,73.84804485,10.90662292,3.232186192,0.069177385,0.104732913,0.287513721,1.440337515,0,0,0,0.017590734,-43.29968654,0,486.1839292,71.80453858,21.2793309,0,0,0,0,0,0,0,-280.7578882,0,0,231.774,317.8,0,0,0,0,0,0,0,0,0,0,0,0
638,71.61305758,10.43032164,2.910841342,0.065865445,0.098599307,0.283809801,1.363735403,0,0,0,0.016281615,-41.47456968,0,472.5856512,68.83130693,19.20909256,0,0,0,0,0,0,0,-269.6392344,0,0,242.268,317.9,0,0,0,0,0,0,0,0,0,0,0,0
639,68.28455215,9.845357808,2.79418463,0.052409802,0.071367992,0.232238617,1.310241429,0,0,0,0.016329108,-38.61301198,0,459.7212268,66.28321966,18.81166304,0,0,0,0,0,0,0,-256.0726185,0,0,168.805,318.15,0,0,0,0,0,0,0,0,0,0,0,0
640,73.23559496,11.01681848,3.79430129,0.056236113,0.077548736,0.213402325,1.560052291,0,0,0,0.021079615,-42.22045417,0,495.4159871,74.52534527,25.6672663,0,0,0,0,0,0,0,-280.9415001,0,0,156.686,318.2,0,0,0,0,0,0,0,0,0,0,0,0
641,84.56540825,13.48879699,5.537660202,0.072016084,0.104242835,0.224271188,1.968184039,0,0,0,0.028178456,-51.25970384,0,564.6334508,90.06313747,36.97431673,0,0,0,0,0,0,0,-336.265589,0,0,84.877,318.3,0,0,0,0,0,0,0,0,0,0,0,0
642,72.92428669,10.84731526,3.361424341,0.07105447,0.108335712,0.284696997,1.49674505,0,0,0,0.018576806,-42.01900199,0,483.6969162,71.94877285,22.29587236,0,0,0,0,0,0,0,-274.2891837,0,0,278.069,318.2,0,0,0,0,0,0,0,0,0,0,0,0
643,73.82468924,11.02753093,3.474037369,0.069471976,0.104884598,0.277309708,1.516581304,0,0,0,0.019010131,-42.78595092,0,489.1571997,73.0676445,23.01872732,0,0,0,0,0,0,0,-279.0055412,0,0,212.641,318.05,0,0,0,0,0,0,0,0,0,0,0,0
644,72.52506261,10.61681159,2.978690592,0.072971924,0.112402115,0.307722306,1.394445888,0,0,0,0.016452129,-42.15332361,0,475.7674093,69.64672298,19.54033344,0,0,0,0,0,0,0,-272.3926918,0,0,208.988,317.85,0,0,0,0,0,0,0,0,0,0,0,0
645,76.02538948,11.45906801,3.867768107,0.062141007,0.089770481,0.240380689,1.562304532,0,0,0,0.020707133,-45.06768146,0,507.5852628,76.50673135,25.82324279,0,0,0,0,0,0,0,-296.1472651,0,0,169.264,317.8,0,0,0,0,0,0,0,0,0,0,0,0
646,75.43215136,11.2219172,3.396431999,0.071987595,0.110500239,0.294894557,1.482427542,0,0,0,0.018160452,-44.65223482,0,494.8249328,73.61429208,22.28014455,0,0,0,0,0,0,0,-288.4608654,0,0,204.225,317.45,0,0,0,0,0,0,0,0,0,0,0,0
647,84.49146959,13.25600628,4.994486505,0.076132769,0.116659099,0.266066916,1.836174267,0,0,0,0.024915163,-52.05342972,0,556.5445111,87.31718798,32.89863537,0,0,0,0,0,0,0,-337.2253488,0,0,79.361,317.45,0,0,0,0,0,0,0,0,0,0,0,0
648,84.28838011,13.19127377,4.94546029,0.074579042,0.114019414,0.262217219,1.817687029,0,0,0,0.024686189,-52.02762774,0,555.8618124,86.99331195,32.61413395,0,0,0,0,0,0,0,-337.4948271,0,0,149.166,317.2,0,0,0,0,0,0,0,0,0,0,0,0
649,75.55988794,11.29009126,3.62878837,0.06754694,0.101494822,0.269339851,1.512655074,0,0,0,0.019422921,-45.03274559,0,503.7993652,75.27725311,24.19512954,0,0,0,0,0,0,0,-295.6246605,0,0,164.63,317.05,0,0,0,0,0,0,0,0,0,0,0,0
650,73.36668048,10.80959663,3.278887494,0.064574378,0.096165314,0.268106676,1.430409797,0,0,0,0.017958648,-43.25131551,0,489.6117382,72.13772465,21.88161976,0,0,0,0,0,0,0,-284.2781643,0,0,256.32,316.85,0,0,0,0,0,0,0,0,0,0,0,0
651,72.77897099,10.69744639,3.197133679,0.063994726,0.095097053,0.268215773,1.417380106,0,0,0,0.017639997,-42.65240955,0,485.3370572,71.33746302,21.32054672,0,0,0,0,0,0,0,-280.1389384,0,0,181.69,316.8,0,0,0,0,0,0,0,0,0,0,0,0
652,73.71418624,10.9639327,3.509554361,0.064293772,0.09453289,0.257759677,1.487499029,0,0,0,0.019192179,-43.30445939,0,494.9179325,73.61197598,23.56319016,0,0,0,0,0,0,0,-286.220608,0,0,208.22,316.7,0,0,0,0,0,0,0,0,0,0,0,0
653,74.44164632,11.08550516,3.515646484,0.068609058,0.102845402,0.274195422,1.495466767,0,0,0,0.019043222,-43.9945588,0,497.7950746,74.12933671,23.50930682,0,0,0,0,0,0,0,-289.6335174,0,0,219.27,316.4,0,0,0,0,0,0,0,0,0,0,0,0
654,82.7759646,12.89142565,4.788176851,0.082681088,0.128369168,0.29071074,1.797674627,0,0,0,0.024185973,-51.05719969,0,553.538193,86.20734887,32.01942466,0,0,0,0,0,0,0,-335.7953978,0,0,125.2,316.1,0,0,0,0,0,0,0,0,0,0,0,0
655,83.11134608,12.89884171,4.66979482,0.085678675,0.135223474,0.308179888,1.771164719,0,0,0,0.023388341,-51.54939945,0,552.6699746,85.77411942,31.05298502,0,0,0,0,0,0,0,-337.229065,0,0,125.18,316,0,0,0,0,0,0,0,0,0,0,0,0
656,74.06900072,10.99011018,3.411988258,0.070478566,0.10710238,0.285180143,1.47466804,0,0,0,0.018524108,-43.74005835,0,494.6460071,73.39391736,22.78586658,0,0,0,0,0,0,0,-287.6095748,0,0,206.09,315.85,0,0,0,0,0,0,0,0,0,0,0,0
657,74.2799416,11.0226894,3.424548051,0.071011905,0.108189122,0.287025794,1.475075233,0,0,0,0.018539297,-43.98529398,0,495.9433112,73.59495663,22.86460737,0,0,0,0,0,0,0,-289.1687706,0,0,204.682,315.7,0,0,0,0,0,0,0,0,0,0,0,0
658,74.37219185,11.01381547,3.338923827,0.073741915,0.11401058,0.300975568,1.463886481,0,0,0,0.018037645,-44.08965805,0,494.4947487,73.2299772,22.20023719,0,0,0,0,0,0,0,-288.6832791,0,0,209.778,315.65,0,0,0,0,0,0,0,0,0,0,0,0
659,74.12883749,10.91304709,3.164229437,0.076962353,0.120886227,0.319366935,1.430392062,0,0,0,0.017112495,-43.99796591,0,490.4200355,72.19831203,20.9338439,0,0,0,0,0,0,0,-286.721834,0,0,188.007,315.75,0,0,0,0,0,0,0,0,0,0,0,0
660,74.57499426,11.11182921,3.527023042,0.06991879,0.105355024,0.278702368,1.499415587,0,0,0,0.019067599,-44.12530588,0,498.6183854,74.2951762,23.58214777,0,0,0,0,0,0,0,-290.4512029,0,0,220.597,315.9,0,0,0,0,0,0,0,0,0,0,0,0
661,82.88164524,12.86544416,4.745376705,0.082526997,0.128911472,0.293237508,1.771758067,0,0,0,0.023856699,-51.4562289,0,554.2655162,86.0368062,31.73439259,0,0,0,0,0,0,0,-338.5148861,0,0,97.348,316,0,0,0,0,0,0,0,0,0,0,0,0
662,82.38604788,12.84990546,4.886489085,0.076121372,0.115094931,0.261584909,1.808000884,0,0,0,0.024900389,-50.63170119,0,554.196853,86.43911624,32.8705763,0,0,0,0,0,0,0,-334.9208431,0,0,154.418,315.95,0,0,0,0,0,0,0,0,0,0,0,0
663,72.48750495,10.66355338,3.181079622,0.068880634,0.104023792,0.285328541,1.425192059,0,0,0,0.01757947,-42.32611605,0,483.8371174,71.17672116,21.2329614,0,0,0,0,0,0,0,-278.2111946,0,0,229.881,315.95,0,0,0,0,0,0,0,0,0,0,0,0
664,71.11041523,10.43863836,3.152123977,0.064042568,0.093712168,0.265345775,1.412668149,0,0,0,0.017726762,-40.99202203,0,477.7096385,70.12528529,21.1755198,0,0,0,0,0,0,0,-271.1390824,0,0,156.679,316.3,0,0,0,0,0,0,0,0,0,0,0,0
665,71.45108735,10.49559155,3.149650127,0.067372126,0.100304921,0.278253735,1.417539762,0,0,0,0.017621246,-41.32100739,0,479.0833201,70.37349651,21.1185707,0,0,0,0,0,0,0,-272.7992661,0,0,160.971,316.5,0,0,0,0,0,0,0,0,0,0,0,0
666,69.43570655,10.08594845,2.915146353,0.054130797,0.075204125,0.236692239,1.35100194,0,0,0,0.016805254,-39.45203855,0,465.7557849,67.65379181,19.5540068,0,0,0,0,0,0,0,-260.629205,0,0,179.231,316.4,0,0,0,0,0,0,0,0,0,0,0,0
667,73.60292574,10.99733148,3.564527467,0.067647988,0.099925357,0.266104312,1.518216842,0,0,0,0.019541855,-42.93565353,0,494.6301594,73.9048315,23.95452044,0,0,0,0,0,0,0,-283.9542523,0,0,205.437,316.3,0,0,0,0,0,0,0,0,0,0,0,0
668,82.01488565,12.88360456,5.015896886,0.080119869,0.12112556,0.2677493,1.868063659,0,0,0,0.025835692,-49.79793488,0,554.2820278,87.07139446,33.89898644,0,0,0,0,0,0,0,-330.7524401,0,0,111.309,316.25,0,0,0,0,0,0,0,0,0,0,0,0
669,81.98305159,12.88792032,5.053576951,0.078546223,0.117696963,0.259877923,1.873478511,0,0,0,0.026081173,-49.74633801,0,554.9541362,87.24003983,34.20833181,0,0,0,0,0,0,0,-330.9228974,0,0,120.258,315.75,0,0,0,0,0,0,0,0,0,0,0,0
670,73.18383519,10.91037313,3.522391335,0.066523924,0.098140569,0.263558436,1.50445457,0,0,0,0.019391224,-42.61767049,0,492.5198825,73.42571865,23.70534097,0,0,0,0,0,0,0,-282.2687894,0,0,195.66,315.55,0,0,0,0,0,0,0,0,0,0,0,0
671,69.42431256,10.00328212,2.695068258,0.067865607,0.102008608,0.294461127,1.312595066,0,0,0,0.015464944,-39.8013262,0,462.9903261,66.71182874,17.97339413,0,0,0,0,0,0,0,-261.5161594,0,0,130.661,316.25,0,0,0,0,0,0,0,0,0,0,0,0
672,73.41259974,10.94486659,3.494786626,0.067925724,0.100639989,0.269641308,1.504868557,0,0,0,0.019188628,-42.77561804,0,492.3795836,73.40741063,23.4395947,0,0,0,0,0,0,0,-282.3623872,0,0,198.515,316.2,0,0,0,0,0,0,0,0,0,0,0,0
673,75.42326224,11.39891265,3.846279571,0.069819284,0.103818185,0.266832215,1.585711974,0,0,0,0.020715996,-44.27491943,0,504.449343,76.23873358,25.72486452,0,0,0,0,0,0,0,-291.3446709,0,0,158.986,316,0,0,0,0,0,0,0,0,0,0,0,0
674,77.05828741,11.7287537,3.988515376,0.076288056,0.116022535,0.287523244,1.631938367,0,0,0,0.021114035,-45.6045313,0,512.2463021,77.96709367,26.51372514,0,0,0,0,0,0,0,-298.2387358,0,0,186.054,315.6,0,0,0,0,0,0,0,0,0,0,0,0
675,83.40058677,13.16804068,5.121708251,0.081770428,0.123893466,0.272691252,1.899732522,0,0,0,0.026053998,-50.7051031,0,557.2380332,87.98179214,34.22051023,0,0,0,0,0,0,0,-332.9530264,0,0,130.566,314.7,0,0,0,0,0,0,0,0,0,0,0,0
676,83.49000506,13.18388418,5.12243729,0.082686359,0.125623049,0.276113517,1.900697205,0,0,0,0.02602385,-50.79353218,0,557.5334569,88.03995777,34.20685109,0,0,0,0,0,0,0,-333.3561754,0,0,124.938,314.55,0,0,0,0,0,0,0,0,0,0,0,0
677,74.6725549,11.19627672,3.602678418,0.072695655,0.109955272,0.285883599,1.535568577,0,0,0,0.019472691,-43.72561605,0,496.6478744,74.46654317,23.9614485,0,0,0,0,0,0,0,-286.2143185,0,0,205.009,314.6,0,0,0,0,0,0,0,0,0,0,0,0
678,73.34669407,10.86529626,3.277856136,0.075427106,0.115819767,0.30617143,1.463905187,0,0,0,0.01790359,-42.78600207,0,486.0675962,72.00417827,21.72231037,0,0,0,0,0,0,0,-279.1631992,0,0,172.792,315.7,0,0,0,0,0,0,0,0,0,0,0,0
679,73.6635625,10.93469821,3.324739703,0.076110722,0.117038422,0.307359121,1.47565449,0,0,0,0.018094679,-43.02971,0,487.8714347,72.42015893,22.01964545,0,0,0,0,0,0,0,-280.5697859,0,0,176.792,316,0,0,0,0,0,0,0,0,0,0,0,0
